Datum / Uhrzeit,Netzbezug [W],Netzeinspeisung [W],Erzeugung [W],Speicher Beladung [W],Speicher Entladung [W],Verbrauch [W],Ladezustand [%]
18.04.2023 04:45:00 +0200,0,14,0,0,1164,1150,20
18.04.2023 05:00:00 +0200,5,0,0,0,446,448,17
18.04.2023 05:15:00 +0200,0,15,0,0,1121,1119,14
18.04.2023 05:30:00 +0200,19,0,0,0,1315,1327,10
18.04.2023 05:45:00 +0200,26,0,1,0,1434,1460,5
18.04.2023 06:00:00 +0200,0,14,10,0,695,722,4
18.04.2023 06:15:00 +0200,0,6,34,0,787,831,3
18.04.2023 06:30:00 +0200,612,0,43,0,443,1144,0
18.04.2023 06:45:00 +0200,1028,0,94,0,4,1130,0
18.04.2023 07:00:00 +0200,925,0,121,0,8,1037,0
18.04.2023 07:15:00 +0200,944,0,169,0,6,1120,0
18.04.2023 07:30:00 +0200,490,0,197,0,14,695,0
18.04.2023 07:45:00 +0200,321,0,266,26,0,563,0
18.04.2023 08:00:00 +0200,374,0,348,0,8,732,0
18.04.2023 08:15:00 +0200,479,0,369,0,16,865,0
18.04.2023 08:30:00 +0200,617,0,417,11,0,1020,0
18.04.2023 08:45:00 +0200,32,0,489,349,0,171,0
18.04.2023 09:00:00 +0200,24,0,995,503,0,509,2
18.04.2023 09:15:00 +0200,23,0,1188,804,0,410,3
18.04.2023 09:30:00 +0200,1,0,1497,622,0,850,5
18.04.2023 09:45:00 +0200,0,561,1928,1169,0,199,8
18.04.2023 10:00:00 +0200,0,594,2362,1193,0,577,11
18.04.2023 10:15:00 +0200,0,1823,3061,1198,0,44,15
18.04.2023 10:30:00 +0200,0,1583,3057,1199,0,278,18
18.04.2023 10:45:00 +0200,0,2140,3459,1085,0,189,21
18.04.2023 11:00:00 +0200,0,559,1899,949,0,377,23
18.04.2023 11:15:00 +0200,0,476,1587,437,0,679,24
18.04.2023 11:30:00 +0200,0,185,1376,763,0,472,27
18.04.2023 11:45:00 +0200,9,0,930,0,1775,2724,25
18.04.2023 12:00:00 +0200,0,2,696,0,1878,2574,20
18.04.2023 12:15:00 +0200,15,0,913,0,2968,3902,13
18.04.2023 12:30:00 +0200,43,0,973,0,2440,3383,5
18.04.2023 12:45:00 +0200,941,0,1177,0,703,2835,1
18.04.2023 13:00:00 +0200,1517,0,1496,36,0,2993,0
18.04.2023 13:15:00 +0200,1200,0,1488,35,0,2670,0
18.04.2023 13:30:00 +0200,1215,0,1737,39,0,2928,0
18.04.2023 13:45:00 +0200,674,0,1728,34,0,2381,0
18.04.2023 14:00:00 +0200,91,0,2529,326,0,2292,0
18.04.2023 14:15:00 +0200,27,0,2417,0,105,2572,1
18.04.2023 14:30:00 +0200,24,0,3208,107,0,3190,1
18.04.2023 14:45:00 +0200,66,0,3912,193,0,3722,1
18.04.2023 15:00:00 +0200,45,0,4219,1123,0,3221,3
18.04.2023 15:15:00 +0200,0,11,4331,1376,0,2955,5
18.04.2023 15:30:00 +0200,0,63,6487,3149,0,3131,13
18.04.2023 15:45:00 +0200,0,193,5633,3097,0,2252,21
18.04.2023 16:00:00 +0200,18,0,2749,2089,0,717,28
18.04.2023 16:15:00 +0200,20,0,2393,1664,0,772,33
18.04.2023 16:30:00 +0200,1,0,3092,2737,0,384,39
18.04.2023 16:45:00 +0200,0,463,5325,3930,0,751,48
18.04.2023 17:00:00 +0200,23,0,2661,2177,0,501,58
18.04.2023 17:15:00 +0200,33,0,3484,2997,0,465,64
18.04.2023 17:30:00 +0200,41,0,2880,2140,0,685,71
18.04.2023 17:45:00 +0200,60,0,3497,2232,0,1285,78
18.04.2023 18:00:00 +0200,43,0,2920,161,0,2853,81
18.04.2023 18:15:00 +0200,23,0,1614,532,0,1189,81
18.04.2023 18:30:00 +0200,47,0,2065,1200,0,910,84
18.04.2023 18:45:00 +0200,48,0,1537,883,0,716,87
18.04.2023 19:00:00 +0200,47,0,1029,511,0,562,89
18.04.2023 19:15:00 +0200,25,0,535,0,268,841,89
18.04.2023 19:30:00 +0200,0,1,271,0,401,694,88
18.04.2023 19:45:00 +0200,1,0,166,0,243,408,87
18.04.2023 20:00:00 +0200,2,0,65,0,1049,1082,85
18.04.2023 20:15:00 +0200,4,0,32,0,611,639,83
18.04.2023 20:30:00 +0200,9,0,16,0,1309,1335,81
18.04.2023 20:45:00 +0200,11,0,7,0,1514,1510,77
18.04.2023 21:00:00 +0200,17,0,2,0,1523,1538,72
18.04.2023 21:15:00 +0200,7,0,0,0,1501,1509,68
18.04.2023 21:30:00 +0200,4,0,0,0,1392,1409,64
18.04.2023 21:45:00 +0200,19,0,0,0,617,500,62
18.04.2023 22:00:00 +0200,1,0,0,0,782,850,60
18.04.2023 22:15:00 +0200,0,1,0,0,774,771,58
18.04.2023 22:30:00 +0200,13,0,0,0,1268,1280,56
18.04.2023 22:45:00 +0200,0,1,0,0,604,626,53
18.04.2023 23:00:00 +0200,1209,0,0,13,0,1197,52
18.04.2023 23:15:00 +0200,798,0,0,31,0,773,52
18.04.2023 23:30:00 +0200,883,0,0,43,0,848,52
18.04.2023 23:45:00 +0200,1183,0,0,17,0,1167,52
19.04.2023 00:00:00 +0200,35,0,0,0,1142,1201,51
19.04.2023 00:15:00 +0200,9,0,0,0,1283,1282,47
19.04.2023 00:30:00 +0200,5,0,0,0,1260,1265,44
19.04.2023 00:45:00 +0200,0,2,0,0,1264,1264,40
19.04.2023 01:00:00 +0200,1110,0,0,0,14,1132,38
19.04.2023 01:15:00 +0200,845,0,0,0,14,860,38
19.04.2023 01:30:00 +0200,663,0,0,0,16,680,38
19.04.2023 01:45:00 +0200,1114,0,0,0,17,1131,38
19.04.2023 02:00:00 +0200,1202,0,0,0,17,1220,38
19.04.2023 02:15:00 +0200,1216,0,0,0,19,1234,38
19.04.2023 02:30:00 +0200,1319,0,0,0,19,1337,38
19.04.2023 02:45:00 +0200,1488,0,0,0,19,1508,38
19.04.2023 03:00:00 +0200,1154,0,0,0,18,1170,38
19.04.2023 03:15:00 +0200,1141,0,0,0,18,1159,38
19.04.2023 03:30:00 +0200,1122,0,0,0,18,1141,38
19.04.2023 03:45:00 +0200,1160,0,0,0,19,1179,38
19.04.2023 04:00:00 +0200,1181,0,0,0,18,1200,38
19.04.2023 04:15:00 +0200,1186,0,0,0,18,1204,38
19.04.2023 04:30:00 +0200,1131,0,0,0,19,1150,37
19.04.2023 04:45:00 +0200,1079,0,0,0,18,1097,37
19.04.2023 05:00:00 +0200,0,10,0,0,1101,1110,36
19.04.2023 05:15:00 +0200,0,20,0,0,1128,1108,33
19.04.2023 05:30:00 +0200,9,0,0,0,1229,1245,30
19.04.2023 05:45:00 +0200,17,0,1,0,1349,1362,26
19.04.2023 06:00:00 +0200,0,7,11,0,888,884,22
19.04.2023 06:15:00 +0200,2,0,36,0,1015,1043,20
19.04.2023 06:30:00 +0200,0,16,73,0,1172,1229,16
19.04.2023 06:45:00 +0200,949,0,117,0,5,1073,14
19.04.2023 07:00:00 +0200,14,0,200,0,848,1066,12
19.04.2023 07:15:00 +0200,0,12,297,0,821,1105,10
19.04.2023 07:30:00 +0200,0,15,417,0,716,1116,7
19.04.2023 07:45:00 +0200,0,5,487,0,365,853,5
19.04.2023 08:00:00 +0200,6,0,415,0,342,750,4
19.04.2023 08:15:00 +0200,5,0,404,0,538,945,4
19.04.2023 08:30:00 +0200,5,0,416,0,523,925,4
19.04.2023 08:45:00 +0200,0,1,459,0,485,943,2
19.04.2023 09:00:00 +0200,0,2,544,57,0,486,1
19.04.2023 09:15:00 +0200,23,0,708,838,0,-110,3
19.04.2023 09:30:00 +0200,23,0,1156,763,0,410,5
19.04.2023 09:45:00 +0200,3,0,1615,1328,0,285,9
19.04.2023 10:00:00 +0200,0,656,2123,1194,0,276,12
19.04.2023 10:15:00 +0200,0,1537,2942,1192,0,212,15
19.04.2023 10:30:00 +0200,0,2267,3331,1192,0,-129,18
19.04.2023 10:45:00 +0200,0,2192,3732,1193,0,345,21
19.04.2023 11:00:00 +0200,0,2916,4099,1195,0,-12,25
19.04.2023 11:15:00 +0200,0,2942,4146,979,0,132,28
19.04.2023 11:30:00 +0200,0,3305,4514,1104,0,98,31
19.04.2023 11:45:00 +0200,0,2306,4104,1059,0,690,34
19.04.2023 12:00:00 +0200,0,1326,2857,1084,0,422,37
19.04.2023 12:15:00 +0200,0,3084,5724,1286,0,1357,40
19.04.2023 12:30:00 +0200,0,3769,6353,1056,0,1456,43
19.04.2023 12:45:00 +0200,0,5459,6966,1347,0,164,46
19.04.2023 13:00:00 +0200,0,5203,7103,1343,0,577,50
19.04.2023 13:15:00 +0200,0,5387,7185,1470,0,345,54
19.04.2023 13:30:00 +0200,0,5469,7266,1576,0,221,58
19.04.2023 13:45:00 +0200,0,5466,7368,1732,0,169,62
19.04.2023 14:00:00 +0200,0,5467,7560,1803,0,289,67
19.04.2023 14:15:00 +0200,0,5469,7449,1665,0,315,72
19.04.2023 14:30:00 +0200,0,5308,7377,1371,0,722,76
19.04.2023 14:45:00 +0200,0,4935,7292,971,0,1386,79
19.04.2023 15:00:00 +0200,0,5129,7220,1074,0,1024,82
19.04.2023 15:15:00 +0200,0,5464,7132,1217,0,451,85
19.04.2023 15:30:00 +0200,0,5465,7021,1052,0,505,88
19.04.2023 15:45:00 +0200,0,5379,6819,893,0,552,91
19.04.2023 16:00:00 +0200,0,5174,6598,860,0,566,93
19.04.2023 16:15:00 +0200,0,3688,6138,2131,0,561,96
19.04.2023 16:30:00 +0200,0,4799,6025,259,0,975,99
19.04.2023 16:45:00 +0200,0,5187,5712,0,32,556,100
19.04.2023 17:00:00 +0200,0,4676,5105,0,31,461,100
19.04.2023 17:15:00 +0200,0,4443,4817,0,30,405,100
19.04.2023 17:30:00 +0200,0,3940,4377,0,30,469,100
19.04.2023 17:45:00 +0200,0,3422,3890,0,29,498,100
19.04.2023 18:00:00 +0200,0,2841,3303,0,28,491,100
19.04.2023 18:15:00 +0200,0,2375,2870,0,28,523,100
19.04.2023 18:30:00 +0200,0,1759,2402,0,28,670,100
19.04.2023 18:45:00 +0200,0,1398,2113,0,28,745,100
19.04.2023 19:00:00 +0200,0,705,1171,0,28,494,100
19.04.2023 19:15:00 +0200,0,387,744,0,28,383,100
19.04.2023 19:30:00 +0200,2,0,351,0,28,382,100
19.04.2023 19:45:00 +0200,12,0,206,0,1156,1332,99
19.04.2023 20:00:00 +0200,0,4,92,0,2101,2217,93
19.04.2023 20:15:00 +0200,6,0,38,0,1821,1841,88
19.04.2023 20:30:00 +0200,0,4,18,0,2223,2195,83
19.04.2023 20:45:00 +0200,0,0,16,0,629,633,79
19.04.2023 21:00:00 +0200,5,0,8,0,1025,1035,77
19.04.2023 21:15:00 +0200,5,0,2,0,979,615,75
19.04.2023 21:30:00 +0200,0,1,0,0,976,1008,72
19.04.2023 21:45:00 +0200,0,10,0,0,757,749,70
19.04.2023 22:00:00 +0200,0,3,0,0,1210,1205,67
19.04.2023 22:15:00 +0200,6,0,0,0,1238,1238,64
19.04.2023 22:30:00 +0200,27,0,0,0,1439,1466,60
19.04.2023 22:45:00 +0200,10,0,0,0,1620,1619,56
19.04.2023 23:00:00 +0200,7,0,0,0,1566,1580,51
19.04.2023 23:15:00 +0200,6,0,0,0,653,572,48
19.04.2023 23:30:00 +0200,0,10,0,0,937,880,46
19.04.2023 23:45:00 +0200,9,0,0,0,711,718,44
20.04.2023 00:00:00 +0200,733,0,0,21,0,718,43
20.04.2023 00:15:00 +0200,758,0,0,22,0,735,43
20.04.2023 00:30:00 +0200,583,0,0,24,0,560,42
20.04.2023 00:45:00 +0200,24,0,0,0,684,807,41
20.04.2023 01:00:00 +0200,873,0,0,20,0,850,40
20.04.2023 01:15:00 +0200,502,0,0,24,0,478,40
20.04.2023 01:30:00 +0200,1053,0,0,24,0,1036,40
20.04.2023 01:45:00 +0200,496,0,0,24,0,473,40
20.04.2023 02:00:00 +0200,1193,0,0,23,0,1169,40
20.04.2023 02:15:00 +0200,998,0,0,23,0,969,40
20.04.2023 02:30:00 +0200,720,0,0,23,0,699,40
20.04.2023 02:45:00 +0200,859,0,0,23,0,832,40
20.04.2023 03:00:00 +0200,909,0,0,23,0,886,40
20.04.2023 03:15:00 +0200,1041,0,0,22,0,1022,40
20.04.2023 03:30:00 +0200,632,0,0,23,0,609,40
20.04.2023 03:45:00 +0200,1110,0,0,23,0,1088,40
20.04.2023 04:00:00 +0200,439,0,0,24,0,420,40
20.04.2023 04:15:00 +0200,1094,0,0,23,0,1071,40
20.04.2023 04:30:00 +0200,1266,0,0,23,0,1244,40
20.04.2023 04:45:00 +0200,1463,0,0,23,0,1441,40
20.04.2023 05:00:00 +0200,13,0,0,0,692,718,39
20.04.2023 05:15:00 +0200,0,16,0,0,1180,1098,37
20.04.2023 05:30:00 +0200,4,0,0,0,851,932,34
20.04.2023 05:45:00 +0200,7,0,0,0,823,830,32
20.04.2023 06:00:00 +0200,7,0,0,0,1191,1198,29
20.04.2023 06:15:00 +0200,0,14,5,0,826,804,25
20.04.2023 06:30:00 +0200,5,0,27,0,1175,1169,23
20.04.2023 06:45:00 +0200,17,0,31,0,1206,1260,19
20.04.2023 07:00:00 +0200,23,0,42,0,1191,1256,15
20.04.2023 07:15:00 +0200,9,0,48,0,1282,1332,11
20.04.2023 07:30:00 +0200,0,4,38,0,1067,1100,7
20.04.2023 07:45:00 +0200,1125,0,63,0,7,1201,5
20.04.2023 08:00:00 +0200,1210,0,136,0,17,1364,5
20.04.2023 08:15:00 +0200,13,0,202,0,589,807,4
20.04.2023 08:30:00 +0200,0,0,387,0,497,877,4
20.04.2023 08:45:00 +0200,0,3,657,0,430,1088,4
20.04.2023 09:00:00 +0200,9,0,388,0,742,1132,3
20.04.2023 09:15:00 +0200,6,0,513,0,633,1112,2
20.04.2023 09:30:00 +0200,582,0,271,0,149,1036,0
20.04.2023 09:45:00 +0200,577,0,419,16,0,982,0
20.04.2023 10:00:00 +0200,200,0,482,65,0,610,0
20.04.2023 10:15:00 +0200,16,0,613,0,93,735,0
20.04.2023 10:30:00 +0200,476,0,512,0,19,1041,0
20.04.2023 10:45:00 +0200,364,0,666,9,0,1020,0
20.04.2023 11:00:00 +0200,50,0,1272,311,0,1011,0
20.04.2023 11:15:00 +0200,19,0,1584,1298,0,284,3
20.04.2023 11:30:00 +0200,13,0,851,0,179,1052,4
20.04.2023 11:45:00 +0200,0,158,1988,782,0,1002,4
20.04.2023 12:00:00 +0200,50,0,1654,713,0,995,7
20.04.2023 12:15:00 +0200,22,0,937,289,0,672,8
20.04.2023 12:30:00 +0200,0,23,1474,624,0,815,9
20.04.2023 12:45:00 +0200,42,0,1227,731,0,543,12
20.04.2023 13:00:00 +0200,19,0,868,101,0,818,13
20.04.2023 13:15:00 +0200,8,0,665,0,348,1039,12
20.04.2023 13:30:00 +0200,3,0,452,0,580,1025,10
20.04.2023 13:45:00 +0200,26,0,705,422,0,323,10
20.04.2023 14:00:00 +0200,4,0,805,0,407,1215,10
20.04.2023 14:15:00 +0200,5,0,736,0,528,1246,9
20.04.2023 14:30:00 +0200,0,0,786,30,0,780,8
20.04.2023 14:45:00 +0200,37,0,688,49,0,664,9
20.04.2023 15:00:00 +0200,14,0,851,394,0,536,9
20.04.2023 15:15:00 +0200,25,0,803,246,0,596,10
20.04.2023 15:30:00 +0200,9,0,844,179,0,677,10
20.04.2023 15:45:00 +0200,42,0,883,553,0,367,12
20.04.2023 16:00:00 +0200,1,0,803,36,0,758,12
20.04.2023 16:15:00 +0200,27,0,1350,889,0,463,14
20.04.2023 16:30:00 +0200,18,0,1179,537,0,704,15
20.04.2023 16:45:00 +0200,39,0,1090,619,0,452,18
20.04.2023 17:00:00 +0200,32,0,1117,501,0,631,19
20.04.2023 17:15:00 +0200,30,0,953,473,0,520,21
20.04.2023 17:30:00 +0200,29,0,1184,706,0,497,22
20.04.2023 17:45:00 +0200,37,0,1192,538,0,669,24
20.04.2023 18:00:00 +0200,35,0,1195,931,0,325,26
20.04.2023 18:15:00 +0200,41,0,1600,942,0,731,28
20.04.2023 18:30:00 +0200,47,0,792,222,0,663,30
20.04.2023 18:45:00 +0200,30,0,494,0,43,626,29
20.04.2023 19:00:00 +0200,321,0,484,0,2803,3637,26
20.04.2023 19:15:00 +0200,353,0,361,0,4391,5102,15
20.04.2023 19:30:00 +0200,1750,0,215,0,3,1996,8
20.04.2023 19:45:00 +0200,243,0,181,0,9,433,8
20.04.2023 20:00:00 +0200,1185,0,55,0,12,1246,8
20.04.2023 20:15:00 +0200,1285,0,30,0,8,1320,8
20.04.2023 20:30:00 +0200,14,0,17,0,606,625,8
20.04.2023 20:45:00 +0200,0,3,4,0,928,903,5
20.04.2023 21:00:00 +0200,741,0,1,18,0,723,5
20.04.2023 21:15:00 +0200,1203,0,1,0,4,1207,5
20.04.2023 21:30:00 +0200,723,0,0,19,0,701,5
20.04.2023 21:45:00 +0200,1133,0,0,36,0,1106,5
20.04.2023 22:00:00 +0200,724,0,0,37,0,685,5
20.04.2023 22:15:00 +0200,1119,0,0,47,0,1072,5
20.04.2023 22:30:00 +0200,1082,0,0,47,0,1036,5
20.04.2023 22:45:00 +0200,674,0,0,45,0,627,5
20.04.2023 23:00:00 +0200,1202,0,0,48,0,1156,5
20.04.2023 23:15:00 +0200,1169,0,0,51,0,1119,5
20.04.2023 23:30:00 +0200,1158,0,0,48,0,1111,5
20.04.2023 23:45:00 +0200,571,0,0,49,0,521,5
21.04.2023 00:00:00 +0200,994,0,0,50,0,944,5
21.04.2023 00:15:00 +0200,1220,0,0,51,0,1170,5
21.04.2023 00:30:00 +0200,1243,0,0,51,0,1192,5
21.04.2023 00:45:00 +0200,1315,0,0,52,0,1264,6
21.04.2023 01:00:00 +0200,1238,0,0,19,0,1220,6
21.04.2023 01:15:00 +0200,1414,0,0,11,0,1403,6
21.04.2023 01:30:00 +0200,1440,0,0,12,0,1428,6
21.04.2023 01:45:00 +0200,773,0,0,11,0,762,6
21.04.2023 02:00:00 +0200,883,0,0,11,0,871,6
21.04.2023 02:15:00 +0200,1175,0,0,11,0,1164,6
21.04.2023 02:30:00 +0200,513,0,0,12,0,503,6
21.04.2023 02:45:00 +0200,1145,0,0,12,0,1133,6
21.04.2023 03:00:00 +0200,1158,0,0,12,0,1147,6
21.04.2023 03:15:00 +0200,1106,0,0,11,0,1095,6
21.04.2023 03:30:00 +0200,558,0,0,11,0,549,6
21.04.2023 03:45:00 +0200,992,0,0,11,0,990,6
21.04.2023 04:00:00 +0200,1189,0,0,12,0,1177,6
21.04.2023 04:15:00 +0200,1223,0,0,12,0,1211,6
21.04.2023 04:30:00 +0200,924,0,0,11,0,913,6
21.04.2023 04:45:00 +0200,878,0,0,11,0,867,6
21.04.2023 05:00:00 +0200,1214,0,0,11,0,1203,6
21.04.2023 05:15:00 +0200,1146,0,0,13,0,1135,6
21.04.2023 05:30:00 +0200,1159,0,0,17,0,1143,6
21.04.2023 05:45:00 +0200,638,0,0,9,0,630,6
21.04.2023 06:00:00 +0200,886,0,8,0,14,900,6
21.04.2023 06:15:00 +0200,1066,0,36,0,13,1115,6
21.04.2023 06:30:00 +0200,1037,0,45,0,13,1094,6
21.04.2023 06:45:00 +0200,818,0,84,0,14,914,6
21.04.2023 07:00:00 +0200,446,0,139,0,11,601,6
21.04.2023 07:15:00 +0200,1010,0,183,0,13,1207,6
21.04.2023 07:30:00 +0200,1074,0,215,0,12,1299,6
21.04.2023 07:45:00 +0200,6,0,324,0,992,1300,5
21.04.2023 08:00:00 +0200,10,0,375,0,1149,1443,3
21.04.2023 08:15:00 +0200,1848,0,433,0,555,2790,1
21.04.2023 08:30:00 +0200,1783,0,468,19,0,2234,0
21.04.2023 08:45:00 +0200,171,0,549,361,0,362,0
21.04.2023 09:00:00 +0200,29,0,632,227,0,441,1
21.04.2023 09:15:00 +0200,38,0,803,804,0,33,3
21.04.2023 09:30:00 +0200,35,0,1213,629,0,606,5
21.04.2023 09:45:00 +0200,0,291,1625,1147,0,183,7
21.04.2023 10:00:00 +0200,0,856,2022,1296,0,-132,11
21.04.2023 10:15:00 +0200,0,1665,2825,1296,0,-137,14
21.04.2023 10:30:00 +0200,0,1687,3199,1295,0,215,17
21.04.2023 10:45:00 +0200,0,1905,3592,1296,0,392,21
21.04.2023 11:00:00 +0200,0,2653,3955,1297,0,5,25
21.04.2023 11:15:00 +0200,0,2885,4279,1296,0,97,28
21.04.2023 11:30:00 +0200,0,2681,4613,1297,0,641,32
21.04.2023 11:45:00 +0200,0,3530,4889,1296,0,62,35
21.04.2023 12:00:00 +0200,0,245,5107,93,0,4739,37
21.04.2023 12:15:00 +0200,30,0,5448,995,0,4489,38
21.04.2023 12:30:00 +0200,0,5,6174,1219,0,4949,42
21.04.2023 12:45:00 +0200,0,25,6576,1187,0,5334,45
21.04.2023 13:00:00 +0200,0,66,6727,1422,0,5239,48
21.04.2023 13:15:00 +0200,0,1845,6714,1415,0,3452,52
21.04.2023 13:30:00 +0200,0,4317,6832,1427,0,1088,56
21.04.2023 13:45:00 +0200,0,4357,7003,1429,0,1216,60
21.04.2023 14:00:00 +0200,0,5219,7087,1436,0,432,64
21.04.2023 14:15:00 +0200,0,5370,7077,1437,0,269,68
21.04.2023 14:30:00 +0200,0,5179,7028,1447,0,410,72
21.04.2023 14:45:00 +0200,0,4663,6599,1552,0,448,76
21.04.2023 15:00:00 +0200,0,4637,6550,1444,0,471,80
21.04.2023 15:15:00 +0200,0,4585,6488,1461,0,495,83
21.04.2023 15:30:00 +0200,0,3852,5741,1448,0,435,87
21.04.2023 15:45:00 +0200,0,4357,6219,1464,0,435,92
21.04.2023 16:00:00 +0200,0,3432,6151,2351,0,453,96
21.04.2023 16:15:00 +0200,0,4968,5762,346,0,471,99
21.04.2023 16:30:00 +0200,0,5085,5519,0,31,466,100
21.04.2023 16:45:00 +0200,0,4816,5230,0,30,444,100
21.04.2023 17:00:00 +0200,0,4194,4574,0,29,406,100
21.04.2023 17:15:00 +0200,0,3967,4331,0,29,397,100
21.04.2023 17:30:00 +0200,0,3552,3868,0,29,345,100
21.04.2023 17:45:00 +0200,0,3054,3368,0,28,341,100
21.04.2023 18:00:00 +0200,0,2232,2605,0,28,417,100
21.04.2023 18:15:00 +0200,0,1977,2446,0,28,497,100
21.04.2023 18:30:00 +0200,0,1191,1940,0,28,778,100
21.04.2023 18:45:00 +0200,0,719,1502,0,27,809,100
21.04.2023 19:00:00 +0200,13,0,1033,0,422,1473,99
21.04.2023 19:15:00 +0200,1,0,526,0,857,1400,97
21.04.2023 19:30:00 +0200,8,0,351,0,168,522,96
21.04.2023 19:45:00 +0200,7,0,168,0,269,446,96
21.04.2023 20:00:00 +0200,0,0,71,0,364,431,95
21.04.2023 20:15:00 +0200,14,0,36,0,338,388,94
21.04.2023 20:30:00 +0200,8,0,18,0,933,917,93
21.04.2023 20:45:00 +0200,0,29,5,0,724,673,90
21.04.2023 21:00:00 +0200,18,0,1,0,496,514,89
21.04.2023 21:15:00 +0200,0,3,0,0,939,924,87
21.04.2023 21:30:00 +0200,0,1,0,0,667,703,85
21.04.2023 21:45:00 +0200,24,0,0,0,1243,1225,82
21.04.2023 22:00:00 +0200,0,22,0,0,1549,1652,77
21.04.2023 22:15:00 +0200,0,9,0,0,897,849,74
21.04.2023 22:30:00 +0200,0,9,0,0,538,524,73
21.04.2023 22:45:00 +0200,14,0,0,0,1108,1108,71
21.04.2023 23:00:00 +0200,5,0,0,0,1390,1384,67
21.04.2023 23:15:00 +0200,7,0,0,0,1516,1523,63
21.04.2023 23:30:00 +0200,0,9,0,0,927,931,59
21.04.2023 23:45:00 +0200,0,4,0,0,430,428,58
22.04.2023 00:00:00 +0200,5,0,0,0,402,410,57
22.04.2023 00:15:00 +0200,0,2,0,0,908,883,55
22.04.2023 00:30:00 +0200,0,21,0,0,500,477,53
22.04.2023 00:45:00 +0200,0,27,0,0,549,522,52
22.04.2023 01:00:00 +0200,1046,0,0,24,0,1036,51
22.04.2023 01:15:00 +0200,705,0,0,24,0,673,51
22.04.2023 01:30:00 +0200,827,0,0,25,0,799,51
22.04.2023 01:45:00 +0200,0,10,0,0,470,470,50
22.04.2023 02:00:00 +0200,995,0,0,21,0,971,49
22.04.2023 02:15:00 +0200,422,0,0,23,0,399,49
22.04.2023 02:30:00 +0200,887,0,0,23,0,863,49
22.04.2023 02:45:00 +0200,497,0,0,23,0,482,49
22.04.2023 03:00:00 +0200,952,0,0,23,0,929,49
22.04.2023 03:15:00 +0200,493,0,0,23,0,468,49
22.04.2023 03:30:00 +0200,1020,0,0,23,0,1001,49
22.04.2023 03:45:00 +0200,533,0,0,23,0,511,49
22.04.2023 04:00:00 +0200,823,0,0,22,0,805,49
22.04.2023 04:15:00 +0200,839,0,0,22,0,816,49
22.04.2023 04:30:00 +0200,568,0,0,23,0,545,49
22.04.2023 04:45:00 +0200,828,0,0,23,0,806,49
22.04.2023 05:00:00 +0200,0,4,0,0,710,716,48
22.04.2023 05:15:00 +0200,21,0,0,0,1447,1465,45
22.04.2023 05:30:00 +0200,3,0,0,0,1171,1175,41
22.04.2023 05:45:00 +0200,0,4,3,0,691,657,39
22.04.2023 06:00:00 +0200,0,14,21,0,637,651,37
22.04.2023 06:15:00 +0200,0,3,38,0,760,813,35
22.04.2023 06:30:00 +0200,0,5,65,0,407,462,34
22.04.2023 06:45:00 +0200,0,10,93,0,1051,1134,31
22.04.2023 07:00:00 +0200,0,14,161,0,353,527,30
22.04.2023 07:15:00 +0200,3,0,201,0,540,738,29
22.04.2023 07:30:00 +0200,0,4,220,0,364,597,27
22.04.2023 07:45:00 +0200,0,0,326,0,333,669,26
22.04.2023 08:00:00 +0200,10,0,382,153,0,247,26
22.04.2023 08:15:00 +0200,1,0,427,0,145,576,26
22.04.2023 08:30:00 +0200,16,0,470,0,491,914,25
22.04.2023 08:45:00 +0200,0,15,533,0,2565,2989,20
22.04.2023 09:00:00 +0200,46,0,635,0,1565,2209,13
22.04.2023 09:15:00 +0200,0,5,841,0,318,1150,11
22.04.2023 09:30:00 +0200,35,0,1301,357,0,970,10
22.04.2023 09:45:00 +0200,0,467,1744,1095,0,184,13
22.04.2023 10:00:00 +0200,0,215,1983,234,0,1598,14
22.04.2023 10:15:00 +0200,0,595,2619,1097,0,945,16
22.04.2023 10:30:00 +0200,0,1324,3128,1232,0,572,19
22.04.2023 10:45:00 +0200,0,1392,3584,1235,0,960,22
22.04.2023 11:00:00 +0200,0,1843,3975,1236,0,896,25
22.04.2023 11:15:00 +0200,0,2907,4283,1237,0,136,29
22.04.2023 11:30:00 +0200,0,2187,3975,1224,0,534,32
22.04.2023 11:45:00 +0200,0,3763,5079,1244,0,89,34
22.04.2023 12:00:00 +0200,0,425,5028,534,0,3966,38
22.04.2023 12:15:00 +0200,0,471,5877,863,0,4338,39
22.04.2023 12:30:00 +0200,0,376,5786,1079,0,4313,42
22.04.2023 12:45:00 +0200,0,860,6522,1280,0,4381,46
22.04.2023 13:00:00 +0200,0,714,6441,1281,0,4448,49
22.04.2023 13:15:00 +0200,0,932,6646,1193,0,4481,53
22.04.2023 13:30:00 +0200,0,396,4274,0,781,4672,54
22.04.2023 13:45:00 +0200,0,32,3315,0,1333,4687,49
22.04.2023 14:00:00 +0200,0,37,5080,356,0,4708,47
22.04.2023 14:15:00 +0200,36,0,6792,1238,0,5576,51
22.04.2023 14:30:00 +0200,40,0,6284,1101,0,5216,54
22.04.2023 14:45:00 +0200,34,0,5737,1238,0,4608,57
22.04.2023 15:00:00 +0200,0,2754,5589,2116,0,701,60
22.04.2023 15:15:00 +0200,0,3312,5885,2251,0,317,66
22.04.2023 15:30:00 +0200,0,3620,6267,2275,0,369,72
